date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:54	58063/58063	---M-Z	200	added ('OK')	text/html	etag:%22e2cf-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsweb.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htsweb.c.html	(from https://www.httrack.com/src/)
08:50:54	6120/6120	---M--	200	added ('OK')	text/x-chdr	etag:%2217e8-5113ff9327a40%22	https://www.httrack.com/src/htsweb.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htsweb.h	(from https://www.httrack.com/src/)
08:50:54	13647/13647	---M-Z	200	added ('OK')	text/html	etag:%22354f-5113ff9327a40-gzip%22	https://www.httrack.com/src/htsweb.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htsweb.h.html	(from https://www.httrack.com/src/)
08:50:55	35633/35633	---M--	200	added ('OK')	text/x-csrc	etag:%228b31-5113ff9327a40%22	https://www.httrack.com/src/htswizard.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswizard.c	(from https://www.httrack.com/src/)
08:50:55	65141/65141	---M-Z	200	added ('OK')	text/html	etag:%22fe75-5113ff9327a40-gzip%22	https://www.httrack.com/src/htswizard.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswizard.c.html	(from https://www.httrack.com/src/)
08:50:55	2247/2247	---M--	200	added ('OK')	text/x-chdr	etag:%228c7-5113ff9327a40%22	https://www.httrack.com/src/htswizard.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswizard.h	(from https://www.httrack.com/src/)
08:50:55	4817/4817	---M-Z	200	added ('OK')	text/html	etag:%2212d1-5113ff9327a40-gzip%22	https://www.httrack.com/src/htswizard.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswizard.h.html	(from https://www.httrack.com/src/)
08:50:55	2107/2107	---M--	200	added ('OK')	text/x-csrc	etag:%2283b-5113ff9327a40%22	https://www.httrack.com/src/htswrap.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswrap.c	(from https://www.httrack.com/src/)
08:50:56	3923/3923	---M-Z	200	added ('OK')	text/html	etag:%22f53-5113ff9327a40-gzip%22	https://www.httrack.com/src/htswrap.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswrap.c.html	(from https://www.httrack.com/src/)
08:50:56	2056/2056	---M--	200	added ('OK')	text/x-chdr	etag:%22808-5113ff9327a40%22	https://www.httrack.com/src/htswrap.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswrap.h	(from https://www.httrack.com/src/)
08:50:56	4102/4102	---M-Z	200	added ('OK')	text/html	etag:%221006-5113ff9327a40-gzip%22	https://www.httrack.com/src/htswrap.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htswrap.h.html	(from https://www.httrack.com/src/)
08:50:56	5338/5338	---M--	200	added ('OK')	text/x-csrc	etag:%2214da-5113ff9327a40%22	https://www.httrack.com/src/htszlib.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htszlib.c	(from https://www.httrack.com/src/)
08:50:57	10970/10970	---M-Z	200	added ('OK')	text/html	etag:%222ada-5113ff9327a40-gzip%22	https://www.httrack.com/src/htszlib.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htszlib.c.html	(from https://www.httrack.com/src/)
08:50:57	1849/1849	---M--	200	added ('OK')	text/x-chdr	etag:%22739-5113ff9327a40%22	https://www.httrack.com/src/htszlib.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htszlib.h	(from https://www.httrack.com/src/)
08:50:57	3799/3799	---M-Z	200	added ('OK')	text/html	etag:%22ed7-5113ff9327a40-gzip%22	https://www.httrack.com/src/htszlib.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/htszlib.h.html	(from https://www.httrack.com/src/)
08:50:57	14631/14631	---M--	200	added ('OK')	text/x-chdr	etag:%223927-5113ff9327a40%22	https://www.httrack.com/src/httrack-library.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack-library.h	(from https://www.httrack.com/src/)
08:50:58	39932/39932	---M-Z	200	added ('OK')	text/html	etag:%229bfc-5113ff9327a40-gzip%22	https://www.httrack.com/src/httrack-library.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack-library.h.html	(from https://www.httrack.com/src/)
08:50:58	34112/34112	---M--	200	added ('OK')	text/x-csrc	etag:%228540-5113ff9327a40%22	https://www.httrack.com/src/httrack.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack.c	(from https://www.httrack.com/src/)
08:50:58	77967/77967	---M-Z	200	added ('OK')	text/html	etag:%221308f-5113ff9327a40-gzip%22	https://www.httrack.com/src/httrack.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack.c.html	(from https://www.httrack.com/src/)
08:50:58	5551/5551	---M--	200	added ('OK')	text/html	etag:%2215af-5113f31c4cd77%22	https://www.httrack.com/src/httrack.dsp	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack.html	(from https://www.httrack.com/src/)
08:50:58	834/834	---M--	200	added ('OK')	text/html	etag:%22342-5113cdcb39ba7%22	https://www.httrack.com/src/httrack.dsw	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack-2.html	(from https://www.httrack.com/src/)
08:50:59	2521/2521	---M--	200	added ('OK')	text/x-chdr	etag:%229d9-5113ff9327a40%22	https://www.httrack.com/src/httrack.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack.h	(from https://www.httrack.com/src/)
08:50:59	5366/5366	---M-Z	200	added ('OK')	text/html	etag:%2214f6-5113ff9327a40-gzip%22	https://www.httrack.com/src/httrack.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack.h.html	(from https://www.httrack.com/src/)
08:50:59	17401/17401	---M--	200	added ('OK')	text/html	etag:%2243f9-5113f31c4cd77%22	https://www.httrack.com/src/httrack.vcproj	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/httrack-3.html	(from https://www.httrack.com/src/)
08:50:59	8501/8501	---M--	200	added ('OK')	text/html	etag:%222135-5113f31c4cd77%22	https://www.httrack.com/src/libhttrack.dsp	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/libhttrack.html	(from https://www.httrack.com/src/)
08:51:00	514/514	---M--	200	added ('OK')	text/html	etag:%22202-5113f31c4cd77%22	https://www.httrack.com/src/libhttrack.dsw	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/libhttrack-2.html	(from https://www.httrack.com/src/)
08:51:00	49304/49304	---M--	200	added ('OK')	text/html	etag:%22c098-5113f31c4dd17%22	https://www.httrack.com/src/libhttrack.vcproj	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/libhttrack-3.html	(from https://www.httrack.com/src/)
08:51:00	8460/8460	---M--	200	added ('OK')	text/x-csrc	etag:%22210c-5113cdcb34780%22	https://www.httrack.com/src/md5.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/md5.c	(from https://www.httrack.com/src/)
08:51:00	12852/12852	---M-Z	200	added ('OK')	text/html	etag:%223234-5113cdcb34780-gzip%22	https://www.httrack.com/src/md5.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/md5.c.html	(from https://www.httrack.com/src/)
08:51:01	1170/1170	---M--	200	added ('OK')	text/x-chdr	etag:%22492-5113cdcb34780%22	https://www.httrack.com/src/md5.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/md5.h	(from https://www.httrack.com/src/)
08:51:01	4392/4392	---M-Z	200	added ('OK')	text/html	etag:%221128-5113cdcb34780-gzip%22	https://www.httrack.com/src/md5.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/md5.h.html	(from https://www.httrack.com/src/)
08:51:01	225/225	---M--	200	added ('OK')	image/gif	etag:%22e1-3e9564c23b600%22	https://www.httrack.com/icons/folder.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/icons/folder.gif	(from https://www.httrack.com/src/)
08:51:01	3787/3787	---M--	200	added ('OK')	text/x-chdr	etag:%22ecb-5113cdcb34780%22	https://www.httrack.com/src/murmurhash3.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/murmurhash3.h	(from https://www.httrack.com/src/)
08:51:01	769/769	---M--	200	added ('OK')	text/x-diff	etag:%22301-5113cdcb3bae6%22	https://www.httrack.com/src/murmurhash3.h.diff	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/murmurhash3.h.diff	(from https://www.httrack.com/src/)
08:51:02	8273/8273	---M-Z	200	added ('OK')	text/html	etag:%222051-5113cdcb34780-gzip%22	https://www.httrack.com/src/murmurhash3.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/murmurhash3.h.html	(from https://www.httrack.com/src/)
08:51:02	7543/7543	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:02%20GMT	https://www.httrack.com/src/minizip/	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/minizip/index.html	(from https://www.httrack.com/src/)
08:51:02	3366/3366	---M--	200	added ('OK')	text/x-chdr	etag:%22d26-5113cdcb3bae6%22	https://www.httrack.com/src/murmurhash3.h.orig	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/murmurhash3.h.orig	(from https://www.httrack.com/src/)
08:51:02	13995/13995	---M--	200	added ('OK')	text/x-csrc	etag:%2236ab-5113cdcb34780%22	https://www.httrack.com/src/punycode.c	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/punycode.c	(from https://www.httrack.com/src/)
08:51:03	25800/25800	---M-Z	200	added ('OK')	text/html	etag:%2264c8-5113cdcb34780-gzip%22	https://www.httrack.com/src/punycode.c.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/punycode.c.html	(from https://www.httrack.com/src/)
08:51:03	4417/4417	---M--	200	added ('OK')	text/x-chdr	etag:%221141-5113cdcb34780%22	https://www.httrack.com/src/punycode.h	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/punycode.h	(from https://www.httrack.com/src/)
08:51:03	3980/3980	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:03%20GMT	https://www.httrack.com/src/proxy/	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/index.html	(from https://www.httrack.com/src/)
08:51:03	7768/7768	---M-Z	200	added ('OK')	text/html	etag:%221e58-5113cdcb34780-gzip%22	https://www.httrack.com/src/punycode.h.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/punycode.h.html	(from https://www.httrack.com/src/)
08:51:03	4684/4684	---M--	200	added ('OK')	text/html	etag:%22124c-5113cdcb3ca86%22	https://www.httrack.com/src/webhttrack	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/webhttrack.html	(from https://www.httrack.com/src/)
08:51:03	4675/4675	---M--	200	added ('OK')	text/html	etag:%221243-5113cdcb3ca86%22	https://www.httrack.com/src/webhttrack.dsp	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/webhttrack-2.html	(from https://www.httrack.com/src/)
08:51:04	841/841	---M--	200	added ('OK')	text/html	etag:%22349-5113cdcb3ca86%22	https://www.httrack.com/src/webhttrack.dsw	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/webhttrack-3.html	(from https://www.httrack.com/src/)
08:51:04	11192/11192	---M--	200	added ('OK')	text/html	etag:%222bb8-5113f31c4dd17%22	https://www.httrack.com/src/webhttrack.vcproj	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/webhttrack-4.html	(from https://www.httrack.com/src/)
08:51:05	37990/37990	---M--	200	added ('OK')	image/gif	etag:%229466-3bd637c1fc200%22	https://www.httrack.com/html/img/snap4_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap4_a.gif	(from https://www.httrack.com/html/overview.html)
08:51:05	6046/6046	---M--	200	added ('OK')	image/jpeg	etag:%22179e-3bd637ad01080%22	https://www.httrack.com/html/images/screenshot_01.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/images/screenshot_01.jpg	(from https://www.httrack.com/html/shelldoc.html)
08:51:05	8473/8473	---M--	200	added ('OK')	image/jpeg	etag:%222119-3bd637adf52c0%22	https://www.httrack.com/html/images/screenshot_01b.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/images/screenshot_01b.jpg	(from https://www.httrack.com/html/shelldoc.html)
08:51:05	5040/5040	---M-Z	200	added ('OK')	text/html	etag:%2213b0-42700ec5f6280-gzip%22	https://www.httrack.com/html/step.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step.html	(from https://www.httrack.com/html/shelldoc.html)
08:51:05	5774/5774	---M-Z	200	added ('OK')	text/html	etag:%22168e-42700ec40de00-gzip%22	https://www.httrack.com/html/step9.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9.html	(from https://www.httrack.com/html/shelldoc.html)
08:51:06	8223/8223	---M-Z	200	added ('OK')	text/html	etag:%22201f-42700ec319bc0-gzip%22	https://www.httrack.com/html/scripting.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/scripting.html	(from https://www.httrack.com/html/dev.html)
08:51:06	25023/25023	---M-Z	200	added ('OK')	text/html	etag:%2261bf-42700ec319bc0-gzip%22	https://www.httrack.com/html/plug.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/plug.html	(from https://www.httrack.com/html/dev.html)
08:51:06	19033/19033	---M-Z	200	added ('OK')	text/html	etag:%224a59-42700ec225980-gzip%22	https://www.httrack.com/html/plug_330.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/plug_330.html	(from https://www.httrack.com/html/dev.html)
08:51:06	4825/4825	---M-Z	200	added ('OK')	text/html	etag:%2212d9-42700ec225980-gzip%22	https://www.httrack.com/html/library.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/library.html	(from https://www.httrack.com/html/dev.html)
08:51:07	11133/11133	---M-Z	200	added ('OK')	text/html	etag:%222b7d-454c06d2d9340-gzip%22	https://www.httrack.com/html/cache.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/cache.html	(from https://www.httrack.com/html/dev.html)
08:51:07	13909/13909	---M-Z	200	added ('OK')	text/html	etag:%22d9a566b30906ec1759ae039adfe39401%22	https://www.httrack.com/page/9/fr/index.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/9/fr/index.html	(from https://www.httrack.com/page/7/fr/index.html)
08:51:07	64084/64084	---M-Z	200	added ('OK')	text/html	etag:%22a44690abe6bee99d8ceb7b1a246d0f8b%22	https://www.httrack.com/page/4/fr/index.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/4/fr/index.html	(from https://www.httrack.com/page/7/fr/index.html)
08:51:08	58879/58879	---M-Z	200	added ('OK')	text/html	etag:%227812f88c1be7fb5fde44aafadeb00afe%22	https://www.httrack.com/page/5/fr/index.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/5/fr/index.html	(from https://www.httrack.com/page/7/fr/index.html)
08:51:08	13373/13373	---M-Z	200	added ('OK')	text/html	etag:%22388034a6a32bf5de542e9586b08ac583%22	https://www.httrack.com/page/6/fr/index.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/6/fr/index.html	(from https://www.httrack.com/page/7/fr/index.html)
08:51:08	14465/14465	---M-Z	200	added ('OK')	text/html	etag:%22dbfff171104032d3046208fa987287a8%22	https://www.httrack.com/page/8/fr/index.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/8/fr/index.html	(from https://www.httrack.com/page/7/fr/index.html)
